Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"55.715559, -2.403535",10/31/2018,46.7,32.3,40.1,29.2,,0.01,0,0,16.1,200.63,20.8,29.9,78.4,88.28,"Rain, Overcast"
"55.715559, -2.403535",11/01/2018,47.4,33.2,41,27.8,,0.04,0,0,10.3,235.75,,25.2,54.9,87.35,"Rain, Partially cloudy"
"55.715559, -2.403535",11/02/2018,48.5,32.1,40.5,25.9,,0.01,0,0,12.7,222.04,,30.1,46.2,84.1,"Rain, Partially cloudy"
"55.715559, -2.403535",11/03/2018,55.5,43.1,50.4,37,,0.08,0,0,24.1,199.58,45,28.9,90,87.41,"Rain, Overcast"
"55.715559, -2.403535",11/04/2018,54.6,48.5,51.3,47.6,,0.09,0,0,16.1,172.58,35.4,25.8,62.8,86.96,"Rain, Partially cloudy"
"55.715559, -2.403535",11/05/2018,51.2,44,47.8,40.6,,0.01,0,0,8,131,,6.6,79.7,90.29,"Rain, Overcast"
"55.715559, -2.403535",11/06/2018,54.8,45.6,50.5,42.5,,0.02,0,0,16.1,164.29,24.1,7.5,75.8,89.53,"Rain, Overcast"
"55.715559, -2.403535",11/07/2018,54.8,41.1,50.7,41.6,,0.01,0,0,18.3,162.08,33.3,25.7,80.8,88.25,"Rain, Overcast"
"55.715559, -2.403535",11/08/2018,49.4,36.8,44.5,34.3,,0.03,0,0,16.1,187.17,,26.2,55.1,88.67,"Rain, Partially cloudy"
"55.715559, -2.403535",11/09/2018,50.3,43.8,47.2,37.3,,0,0,0,20.8,145,38.5,23.8,75.1,83.82,Overcast
"55.715559, -2.403535",11/10/2018,51.9,43.1,47.4,39.6,,0.04,0,0,21.9,179.13,34.5,27.4,55.6,86.71,"Rain, Partially cloudy"
"55.715559, -2.403535",11/11/2018,45.8,37.7,42.1,35.3,,0.12,0,0,9.2,143.42,,20.8,55,95.6,"Rain, Partially cloudy"
"55.715559, -2.403535",11/12/2018,51,41.3,45.5,38.2,,0.02,0,0,16.1,190.38,33.3,28.4,51.7,88.97,"Rain, Partially cloudy"
"55.715559, -2.403535",11/13/2018,51.9,43.1,47,38.7,,0.01,0,0,18.3,220.88,31.1,28.4,61.9,86.71,"Rain, Partially cloudy"
"55.715559, -2.403535",11/14/2018,54.8,48.3,51.3,44.4,,0.02,0,0,28.8,207.92,40.3,24.5,85.4,88.01,"Rain, Overcast"
"55.715559, -2.403535",11/15/2018,54.8,44,50,40,,0,0,0,15,215.04,32.2,27.8,51.6,81.5,Partially cloudy
"55.715559, -2.403535",11/16/2018,57.3,43.8,49.8,44.3,,0,0,0,11.4,160.5,,6.4,70.7,91.39,Partially cloudy
"55.715559, -2.403535",11/17/2018,48.5,41.3,44.7,35.6,,0,0,0,12.7,87.5,,7.7,75.7,89.59,Overcast
"55.715559, -2.403535",11/18/2018,48.3,38.6,43.6,35.1,,0.02,0,0,9.2,49.58,,6.9,69.1,93.39,"Rain, Partially cloudy"
"55.715559, -2.403535",11/19/2018,45.8,40.4,43.1,32.7,,0.04,0,0,16.1,62.5,31.1,20.4,84.2,87.4,"Rain, Overcast"
"55.715559, -2.403535",11/20/2018,43.1,40.4,41.6,31.1,,0.16,0,0,24.1,60,38.2,25.1,55.9,87.74,"Rain, Partially cloudy"
"55.715559, -2.403535",11/21/2018,42.2,33.2,38.9,27.8,,0.61,0,0,26.4,108.21,47.2,15.4,57.2,90.94,"Rain, Partially cloudy"
"55.715559, -2.403535",11/22/2018,43.1,32.3,38.7,27.7,,0.05,0,0,6.9,126.63,,6.1,79.2,95.66,"Rain, Overcast"
"55.715559, -2.403535",11/23/2018,44,40.4,42.2,37.2,,0.06,0,0,6.9,57.13,,11.1,80.4,96.15,"Rain, Overcast"
"55.715559, -2.403535",11/24/2018,45.8,39.5,42,34.5,,0.01,0,0,6.9,116.67,21.9,17.3,72.9,89.87,"Rain, Partially cloudy"
"55.715559, -2.403535",11/25/2018,42,37.5,39.5,32,,0.08,0,0,12.7,99.17,33.3,25.3,70.8,90.66,"Rain, Partially cloudy"
"55.715559, -2.403535",11/26/2018,41.3,36.6,39.3,31.1,,0.24,0,0,10.3,93.75,,23.9,84.9,93.29,"Rain, Overcast"
"55.715559, -2.403535",11/27/2018,44,35,39.6,29.9,,0.04,0,0,17.2,114.25,33.3,22.3,70.4,90.61,"Rain, Partially cloudy"
"55.715559, -2.403535",11/28/2018,54.8,41.1,47.5,37.4,,0.03,0,0,30,171.25,47.5,18.3,77.1,89.59,"Rain, Overcast"
"55.715559, -2.403535",11/29/2018,55.6,42.9,46.7,35.5,,0.16,0,0,29.9,190.83,38.4,20.6,62.5,86.7,"Rain, Partially cloudy"
"55.715559, -2.403535",11/30/2018,45.6,36.8,42.6,29,,0.16,0,0,27.5,225,38.7,26.7,45.3,81.85,"Rain, Partially cloudy"
"55.715559, -2.403535",12/01/2018,42.9,35.7,39.3,30.2,,0.03,0,0,11.4,206.71,,15.9,84.2,94.36,"Rain, Overcast"
"55.715559, -2.403535",12/02/2018,46.7,37.5,41.8,34.2,,0.14,0,0,10.3,209.33,32.2,5.3,87.1,97.19,"Rain, Overcast"
"55.715559, -2.403535",12/03/2018,46.5,32.3,40.4,27.7,,0.2,0,0,15,274.58,27.7,29.7,41.6,84.15,"Rain, Partially cloudy"
"55.715559, -2.403535",12/04/2018,37.7,30.3,32.8,23.8,,0.01,0,0,10.3,235.96,,26.9,34,91.77,"Rain, Partially cloudy"
"55.715559, -2.403535",12/05/2018,43.1,26.9,35.5,24.9,,0.24,0,0,9.2,137.83,,9.3,71.8,97.02,"Rain, Partially cloudy"
"55.715559, -2.403535",12/06/2018,52.1,39.3,44.8,34.6,,0.08,0,0,23,227.46,36.7,18,74.6,90.09,"Rain, Partially cloudy"
"55.715559, -2.403535",12/07/2018,48.3,41.3,43.5,30.6,,0.22,0,0,27.5,213.33,41,22.7,85.8,83.61,"Rain, Overcast"
"55.715559, -2.403535",12/08/2018,47.6,39.5,44.8,35.3,,0.03,0,0,27.5,252.92,40.9,30.1,60.8,80.54,"Rain, Partially cloudy"
"55.715559, -2.403535",12/09/2018,43.8,35.7,39.9,28.2,,0,0,0,13.8,292.88,,30.6,37.5,79.25,Partially cloudy
"55.715559, -2.403535",12/10/2018,41.3,31.7,35,24.5,,0.01,0,0,9.2,251.88,,30.9,50.7,87.77,"Rain, Partially cloudy"
"55.715559, -2.403535",12/11/2018,41.3,33.2,37.9,31.7,,0,0,0,6.9,187.04,,22.4,90.8,92.47,Overcast
"55.715559, -2.403535",12/12/2018,43.1,36.8,39.8,27.9,,0,0,0,18.3,139.17,32.2,17.6,74.8,83.98,Partially cloudy
"55.715559, -2.403535",12/13/2018,40.4,33.9,37.3,29.3,,0,0,0,24.1,163,34.4,30.4,56.5,73.92,Partially cloudy
"55.715559, -2.403535",12/14/2018,36.8,29.4,32.6,22.7,,0,0,0,11.4,179.29,20.8,27.9,56.3,81.23,Partially cloudy
"55.715559, -2.403535",12/15/2018,35.9,32.1,34.2,21,,0.04,0,0,25.3,147.92,50.8,22.3,74.4,77.39,"Rain, Partially cloudy"
"55.715559, -2.403535",12/16/2018,43.1,35.7,39.3,28.1,,0.02,0,0,17.2,190,40.3,26.2,65.3,88.6,"Rain, Partially cloudy"
"55.715559, -2.403535",12/17/2018,45.6,33.2,38.1,28.8,,0.09,0,0,13.9,207.54,36.9,18.8,58.8,94.76,"Rain, Partially cloudy"
"55.715559, -2.403535",12/18/2018,49.2,41.3,46.2,37.4,,0.12,0,0,23,181.25,36.2,24,87.9,88.17,"Rain, Overcast"
"55.715559, -2.403535",12/19/2018,44.7,35.9,40,31.9,,0.01,0,0,11.4,188.83,,23.1,45.8,91.29,"Rain, Partially cloudy"
"55.715559, -2.403535",12/20/2018,43.8,36.6,39.5,33,,0.02,0,0,11.4,184.96,28.9,18.6,73.8,93.56,"Rain, Partially cloudy"
"55.715559, -2.403535",12/21/2018,44,37.5,40.9,34,,0,0,0,13.8,223.04,,28.8,71.7,92.84,Partially cloudy
"55.715559, -2.403535",12/22/2018,46.7,38.4,42.2,34.2,,0.01,0,0,12.7,232.54,26.4,27.7,51.6,88.76,"Rain, Partially cloudy"
"55.715559, -2.403535",12/23/2018,43.1,35,38.7,29.1,,0,0,0,8,277.13,,30.6,57.2,88.75,Partially cloudy
"55.715559, -2.403535",12/24/2018,38.6,31.3,35.2,24.8,,0,0,0,11.4,268.38,,31,54.7,88.95,Partially cloudy
"55.715559, -2.403535",12/25/2018,47.6,30.8,40,24.5,,0.01,0,0,17.2,232.71,,18.7,71.9,94.03,"Rain, Partially cloudy"
"55.715559, -2.403535",12/26/2018,49.4,46.7,48.2,41.6,,0,0,0,21.9,222.92,,21,80.1,90.07,Overcast
"55.715559, -2.403535",12/27/2018,48.5,42.9,45.6,38.9,,0,0,0,13.8,227.96,,25.8,67.8,89.88,Partially cloudy
"55.715559, -2.403535",12/28/2018,50.3,37.7,44.7,33.5,,0,0,0,18.3,229.58,28.9,29,69.3,87.44,Partially cloudy
"55.715559, -2.403535",12/29/2018,52.1,41.3,46.6,35.8,,0.12,0,0,31,242.92,41.8,29.8,62.7,83.16,"Rain, Partially cloudy"
"55.715559, -2.403535",12/30/2018,51.9,42.9,48.5,37.1,,0.01,0,0,16.1,229.58,35.8,28.4,82.1,85.9,"Rain, Overcast"
"55.715559, -2.403535",12/31/2018,51.9,47.6,49.5,40.9,,0,0,0,24.1,236.25,41.5,30.5,84.9,78.61,Overcast
"55.715559, -2.403535",01/01/2019,52.1,37.5,42.4,32.2,,0,0,0,18.3,262.54,36.9,29.3,63.9,70.34,Partially cloudy
"55.715559, -2.403535",01/02/2019,38.4,29.4,34.9,23.3,,0,0,0,6.9,286.67,,24.5,85,74.34,Overcast
"55.715559, -2.403535",01/03/2019,37.5,30.8,34.5,26,,0,0,0,8,240.63,,24.3,100,85.57,Overcast
"55.715559, -2.403535",01/04/2019,44,35.9,39.4,31,,0,0,0,9.2,240.92,,17.1,99.2,85.57,Overcast
"55.715559, -2.403535",01/05/2019,41.1,35.7,39,30.8,,0,0,0,10.3,255.83,,28.4,96.7,81.28,Overcast
"55.715559, -2.403535",01/06/2019,46.7,40.4,43.8,35.1,,0,0,0,10.3,224.21,,21.6,93,91.76,Overcast
"55.715559, -2.403535",01/07/2019,52.1,44,47.2,37,,0.06,0,0,26.4,243.33,48.8,24.7,61.2,82.14,"Rain, Partially cloudy"
"55.715559, -2.403535",01/08/2019,44,39.3,42,33.1,,0,0,0,17.2,308.33,,26.7,50.5,69.31,Partially cloudy
"55.715559, -2.403535",01/09/2019,40.4,34.1,36.9,28.2,,0,0,0,9.2,283.33,,29.4,69.5,76.24,Partially cloudy
"55.715559, -2.403535",01/10/2019,49.4,34.8,43.4,28.9,,0,0,0,16,262.13,,30.9,89.6,83.39,Overcast
"55.715559, -2.403535",01/11/2019,46.7,41.3,44.3,35.1,,0,0,0,12.7,245.83,31.1,31,92.9,83.77,Overcast
"55.715559, -2.403535",01/12/2019,51.2,44.7,47.7,37.8,,0.01,0,0,25.2,254.58,35.6,30,79.7,80.1,"Rain, Overcast"
"55.715559, -2.403535",01/13/2019,51,42.9,47.7,34.1,,0,0,0,32.1,272.5,46,30.4,57.7,74.97,Partially cloudy
"55.715559, -2.403535",01/14/2019,43.1,35.9,39.6,31,,0.02,0,0,15,247.08,35.8,26.8,70.4,88.52,"Rain, Partially cloudy"
"55.715559, -2.403535",01/15/2019,50.3,43.8,47.6,37,,0,0,0,21.9,237.5,39.1,30.6,75,79.85,Partially cloudy
"55.715559, -2.403535",01/16/2019,46.7,35.9,42.1,27.7,,0.02,0,0,21.9,249.58,36.7,29.2,49.8,78.82,"Rain, Partially cloudy"
"55.715559, -2.403535",01/17/2019,38.6,30.5,34.2,22.5,,0.04,0,0,16.1,302.08,34.4,30.3,44.7,70.09,"Rain, Partially cloudy"
"55.715559, -2.403535",01/18/2019,36.8,26,31.8,23.2,,0,0,0,7,179.67,,24.1,58.2,80.93,Partially cloudy
"55.715559, -2.403535",01/19/2019,35.7,32.3,34.2,29.2,,0.01,0,0,4.7,245.67,,7.2,96.7,90.91,"Rain, Overcast"
"55.715559, -2.403535",01/20/2019,42,32.3,35.9,25.9,,0,0,0,9.1,267.17,,17.2,74,88.84,Partially cloudy
"55.715559, -2.403535",01/21/2019,37.7,27.8,33.2,19.7,,0,0,0,15,221.75,34.4,26.8,70.1,86.91,Partially cloudy
"55.715559, -2.403535",01/22/2019,39.5,26.7,33.5,23.8,,0.04,0,0,12.7,257.08,,29.7,59,87.25,"Rain, Partially cloudy"
"55.715559, -2.403535",01/23/2019,36.6,25.1,29.9,18.1,,0,1.15,1.15,10.3,238.54,,28.5,47.7,85.79,"Snow, Partially cloudy"
"55.715559, -2.403535",01/24/2019,38.4,28.7,32.8,23.2,,0.01,0,0.66,11.4,232.63,,16.9,75.4,93.2,"Rain, Overcast"
"55.715559, -2.403535",01/25/2019,50.3,35,45.1,29.1,,0.01,0,0.39,20.7,245.5,39.1,27.7,77.1,88.15,"Rain, Overcast"
"55.715559, -2.403535",01/26/2019,49.2,38.6,45.7,29.4,,0.04,0,0,23,245,38,27.7,83.7,88.65,"Rain, Overcast"
"55.715559, -2.403535",01/27/2019,39.5,35.9,37.7,24.9,,0.02,0,0,23,310.42,39.7,29.1,68.3,74.3,"Rain, Partially cloudy"
"55.715559, -2.403535",01/28/2019,39.3,31.4,34.7,23.3,,0,0.39,0.39,15,280.83,,30.5,40.4,68.84,"Snow, Partially cloudy"
"55.715559, -2.403535",01/29/2019,35.9,25.8,32.6,21.8,,0.01,0.25,0.64,12.7,228.42,,26.2,61.2,90.67,"Snow, Partially cloudy"
"55.715559, -2.403535",01/30/2019,38.4,24.5,29.6,17.3,,0,0.39,1.03,8.1,233.38,,31,57.2,86.71,"Snow, Partially cloudy"
"55.715559, -2.403535",01/31/2019,33,21.3,26.3,14,,0.01,0.15,1.18,8,196.5,,24.1,50.7,89.39,"Snow, Partially cloudy"
"55.715559, -2.403535",02/01/2019,37.5,25.4,31.4,20.7,,0,0,1.18,9.1,280.96,,28.3,58.5,80.87,Partially cloudy
"55.715559, -2.403535",02/02/2019,37.5,26.7,32.4,19.1,,0.01,0,1.18,10.3,298.83,,29.4,48.7,77.65,"Rain, Partially cloudy"
"55.715559, -2.403535",02/03/2019,36.8,23.6,31.6,15.5,,0,0,1.18,13.8,217.67,32.2,26.4,62.9,88.2,Partially cloudy
"55.715559, -2.403535",02/04/2019,44.7,34.1,40.4,28.2,,0.04,0,0.92,26.3,245.42,39.1,29.5,62,82.24,"Rain, Partially cloudy"
"55.715559, -2.403535",02/05/2019,41.1,30.3,35,23.8,,0.2,0,0,8,209.17,32.2,21,59.8,93.09,"Rain, Partially cloudy"
"55.715559, -2.403535",02/06/2019,44,35.7,39.8,27.7,,0.06,0,0,21.9,217.5,32.2,20.1,62.1,90.27,"Rain, Partially cloudy"
"55.715559, -2.403535",02/07/2019,43.1,36.6,39.1,28.6,,0.02,0,0,16.1,234.67,,19.8,61.7,88.19,"Rain, Partially cloudy"
"55.715559, -2.403535",02/08/2019,49.2,36.8,43.6,29,,0.35,0,0,38,201.25,49,22.2,72.1,84.3,"Rain, Partially cloudy"
"55.715559, -2.403535",02/09/2019,47.4,36.6,42.6,27.2,,0.12,0,0,32.2,238.75,46,22.3,54.5,77.41,"Rain, Partially cloudy"
"55.715559, -2.403535",02/10/2019,43.8,33,36.8,26.6,,0.01,0,0,16.1,253.83,,29.6,41.3,84.74,"Rain, Partially cloudy"
"55.715559, -2.403535",02/11/2019,44,35,38.8,28.4,,0.02,0,0,12.7,268.79,,28.1,50.5,83.32,"Rain, Partially cloudy"
"55.715559, -2.403535",02/12/2019,51.9,37.7,45,30.8,,0,0,0,24.1,218.33,39.1,26.8,77.4,89.25,Overcast
"55.715559, -2.403535",02/13/2019,47.6,45.8,46.9,38.1,,0,0,0,27.5,222.08,33.9,17.8,95.8,88.77,Overcast
"55.715559, -2.403535",02/14/2019,47.4,39.5,45.8,36.2,,0,0,0,27.5,222.92,34.4,22,69.9,79.14,Partially cloudy
"55.715559, -2.403535",02/15/2019,52.1,37.6,43.8,31,,0,0,0,19.4,228.13,38.1,24,40.5,72.2,Partially cloudy
"55.715559, -2.403535",02/16/2019,50.1,45.8,47.7,40.4,,0,0,0,23,211.67,40.3,21.7,85.8,81.67,Overcast
"55.715559, -2.403535",02/17/2019,54.7,43.8,48.4,36.7,,0.01,0,0,25.2,210.83,39.6,27.8,62.4,77.19,"Rain, Partially cloudy"
"55.715559, -2.403535",02/18/2019,47.6,42.9,45,34.3,,0.04,0,0,32.2,219.17,39.8,23.5,66.9,80.3,"Rain, Partially cloudy"
"55.715559, -2.403535",02/19/2019,46.7,38.6,42.8,32.8,,0,0,0,18.3,227.5,33.3,25.6,64.5,83.31,Partially cloudy
"55.715559, -2.403535",02/20/2019,50.3,42.9,48.2,38.1,,0.16,0,0,31,218.33,38.2,26.1,93.7,89.31,"Rain, Overcast"
"55.715559, -2.403535",02/21/2019,52.1,47.4,49.5,40,,0,0,0,24.1,227.5,30,26.1,91.3,88.37,Overcast
"55.715559, -2.403535",02/22/2019,56.6,41.3,48.3,38.7,,0,0,0,14.9,174,31.1,19.4,61.2,82.93,Partially cloudy
"55.715559, -2.403535",02/23/2019,60,44.9,50.1,40.5,,0,0,0,20.8,211.75,36.9,22.8,56.4,72.37,Partially cloudy
"55.715559, -2.403535",02/24/2019,54.6,38.4,46.6,36.1,,0.01,0,0,8,216.54,,11.1,66,89.07,"Rain, Partially cloudy"
"55.715559, -2.403535",02/25/2019,59.3,42.1,49,37.2,,0,0,0,9.1,239.08,,8.4,52.5,78.59,Partially cloudy
"55.715559, -2.403535",02/26/2019,60.9,37.5,48.1,35.1,,0,0,0,12.7,237,,13.2,13,67.62,Clear
"55.715559, -2.403535",02/27/2019,57.5,37.5,45.5,32.2,,0,0,0,15,240.96,,10.9,41.7,76.21,Partially cloudy
"55.715559, -2.403535",02/28/2019,42,33,40.1,33.1,,0.01,0,0,8,153.42,,4.1,91.4,98.07,"Rain, Overcast"
"55.715559, -2.403535",03/01/2019,48.5,38.6,42.6,35.6,,0,0,0,10.3,220.54,,7.8,80,91.92,Overcast
"55.715559, -2.403535",03/02/2019,50.1,41.1,45.5,33.2,,0.03,0,0,25.3,206.75,42.4,18.8,69.3,86.48,"Rain, Partially cloudy"
"55.715559, -2.403535",03/03/2019,49.4,33.2,42.6,27.8,,0.02,0,0,30,209.96,48,13.2,60.2,74.4,"Rain, Partially cloudy"
"55.715559, -2.403535",03/04/2019,46.5,35.7,40.7,26.1,,0.52,0,0,24.1,262.92,42.5,26,55.8,80.76,"Rain, Partially cloudy"
"55.715559, -2.403535",03/05/2019,44,33,37.3,26.7,,0.51,0,0,13.8,205.92,,23.5,68,92.07,"Rain, Partially cloudy"
"55.715559, -2.403535",03/06/2019,51.2,33.9,43.7,29.9,,0.68,0,0,12.7,114.46,,15,76.7,95.64,"Rain, Overcast"
"55.715559, -2.403535",03/07/2019,44,37.5,41.2,30.4,,0.11,0,0,18.4,293.79,34.8,25.7,71.7,85.27,"Rain, Partially cloudy"
"55.715559, -2.403535",03/08/2019,43.8,30.3,37.8,24.8,,0,0,0,21.9,233.38,35.7,28.7,51.7,84.75,Partially cloudy
"55.715559, -2.403535",03/09/2019,44.9,35.9,39.9,27.7,,0.08,0,0,24.1,252.92,36.6,29.4,49.3,74.83,"Rain, Partially cloudy"
"55.715559, -2.403535",03/10/2019,42.2,32.3,35.5,24.4,,0.08,1.15,1.15,23,243,35.6,27.2,55.7,85.91,"Snow, Partially cloudy"
"55.715559, -2.403535",03/11/2019,46.5,35,40,24.4,,0,0,0.66,21.9,243.33,39.5,27.9,52.1,75.27,Partially cloudy
"55.715559, -2.403535",03/12/2019,46.5,38.6,41.7,26.3,,0.18,0,0,34.4,221.25,48.2,24.2,65.2,83.43,"Rain, Partially cloudy"
"55.715559, -2.403535",03/13/2019,51.9,41.3,45,32,,0.28,0,0,28.8,266.25,48.3,26.3,48,70.37,"Rain, Partially cloudy"
"55.715559, -2.403535",03/14/2019,49.4,42,45,33.5,,0.05,0,0,25.2,253.33,38,25.3,57.5,77.49,"Rain, Partially cloudy"
"55.715559, -2.403535",03/15/2019,46.5,37.5,42.7,29.6,,0.09,0,0,28.8,248.33,43.5,29.2,50.1,74.98,"Rain, Partially cloudy"
"55.715559, -2.403535",03/16/2019,45.6,32.3,36.5,23.9,,0.87,0,0,21.9,198,40.3,18.4,83.2,90.92,"Rain, Overcast"
"55.715559, -2.403535",03/17/2019,47.4,34.1,39.8,25.2,,0,0,0,21.9,277.92,32.9,30.8,42.2,72.23,Partially cloudy
"55.715559, -2.403535",03/18/2019,47.6,32.1,40.2,25.6,,0.01,0,0,10.3,242.04,,29.4,70.9,80.22,"Rain, Partially cloudy"
"55.715559, -2.403535",03/19/2019,52.1,40.2,46.1,35,,0,0,0,24.1,223.38,33.3,28.8,83.8,88.23,Overcast
"55.715559, -2.403535",03/20/2019,59.2,46.7,50.5,40.1,,0,0,0,23,217.5,33.3,29.3,77.6,86.97,Overcast
"55.715559, -2.403535",03/21/2019,57.5,47.6,52,41,,0,0,0,23,220.83,31.1,30.4,75.3,84.24,Overcast
"55.715559, -2.403535",03/22/2019,51.9,42.9,48.2,35.2,,0.02,0,0,28.8,226.67,39.5,28.2,76.6,80.55,"Rain, Overcast"
"55.715559, -2.403535",03/23/2019,49.4,35.7,42.8,27.9,,0,0,0,16.1,237.5,33.3,26.1,46,67.7,Partially cloudy
"55.715559, -2.403535",03/24/2019,48.5,36.6,42,28.8,,0,0,0,23,241.67,41.3,27.5,54,74.53,Partially cloudy
"55.715559, -2.403535",03/25/2019,52.1,39.3,44.6,30.2,,0,0,0,18.3,284.17,23,25.5,44.4,62.49,Partially cloudy
"55.715559, -2.403535",03/26/2019,53,38.6,45.8,34.3,,0,0,0,19.4,259.25,30,27.6,72,76.47,Partially cloudy
"55.715559, -2.403535",03/27/2019,55.6,39.5,48.1,37.4,,0,0,0,18.3,250.42,31.1,26.6,70.4,76.86,Partially cloudy
"55.715559, -2.403535",03/28/2019,55.6,38.6,46.2,34.2,,0,0,0,23,225,32.2,23.9,78.9,77.14,Overcast
"55.715559, -2.403535",03/29/2019,55.7,42.9,48.2,34.4,,0,0,0,19.4,224.21,34.4,20.9,80.8,76.31,Overcast
"55.715559, -2.403535",03/30/2019,52,39.5,43.7,34,,0.02,0,0,16.1,197.5,,18.9,74.2,88.26,"Rain, Partially cloudy"
"55.715559, -2.403535",03/31/2019,46.5,32.1,40.1,26.5,,0,0,0,10.3,188.22,,27.8,70.6,72.26,Partially cloudy
"55.715559, -2.403535",04/01/2019,46.5,30.8,40.1,27.8,,0,0,0,15,220.17,,27.7,64.4,74.86,Partially cloudy
"55.715559, -2.403535",04/02/2019,45.8,37.7,40.7,31.7,,0.13,0,0,11.4,216.54,,22.3,76.7,82.23,"Rain, Overcast"
"55.715559, -2.403535",04/03/2019,40.4,34.1,37.3,26.7,,0.77,0,0,15,214.63,33.8,17.1,76.3,91.17,"Rain, Overcast"
"55.715559, -2.403535",04/04/2019,44,35.7,40,28.4,,0.2,0,0,16.1,94.17,35.8,25.7,75.3,86.73,"Rain, Overcast"
"55.715559, -2.403535",04/05/2019,52.8,39.3,45,33.1,,0,0,0,18.3,84.58,31.1,8.8,65.5,81.08,Partially cloudy
"55.715559, -2.403535",04/06/2019,44.7,37.7,42,33.1,,0.02,0,0,12.7,159.17,,5.9,90,95.51,"Rain, Overcast"
"55.715559, -2.403535",04/07/2019,44.7,42.2,43.5,36.2,,0.02,0,0,12.7,46.25,27.7,2.6,98.7,97.35,"Rain, Overcast"
"55.715559, -2.403535",04/08/2019,47.6,40.4,42.9,34.2,,0,0,0,15,45.83,25.3,9.5,98.3,88.22,Overcast
"55.715559, -2.403535",04/09/2019,47.9,35.9,42.5,31,,0,0,0,16.1,64.38,,19.9,62,79.52,Partially cloudy
"55.715559, -2.403535",04/10/2019,47.6,29,39.5,29.8,,0,0,0,9.2,198.21,,24.6,60.6,78.78,Partially cloudy
"55.715559, -2.403535",04/11/2019,53.7,30.8,41.6,25,,0,0,0,11.4,210.92,,28,35.8,73,Partially cloudy
"55.715559, -2.403535",04/12/2019,46.7,34.1,39.2,28.9,,0,0,0,13.9,146.5,,23.6,73.7,79.31,Partially cloudy
"55.715559, -2.403535",04/13/2019,46.7,30.3,38.6,26.9,,0.01,0,0,17.2,98.33,26.4,29.4,54.7,70.66,"Rain, Partially cloudy"
"55.715559, -2.403535",04/14/2019,49.3,33,39.5,28.7,,0,0,0,17.2,99.17,26.4,28.4,71.4,73.03,Partially cloudy
"55.715559, -2.403535",04/15/2019,50.3,32.3,41.5,26.7,,0,0,0,23,107.5,32.2,18.9,72.8,80.81,Partially cloudy
"55.715559, -2.403535",04/16/2019,48.5,42.2,45.2,36.1,,0,0,0,15,94.17,28.9,8,97.1,84.69,Overcast
"55.715559, -2.403535",04/17/2019,54.8,39.5,45.7,34.3,,0,0,0,15,67.92,,9.7,79.1,85.39,Overcast
"55.715559, -2.403535",04/18/2019,59.1,42.2,47.8,37.2,,0,0,0,12.7,53.75,,5.7,66.7,88.4,Partially cloudy
"55.715559, -2.403535",04/19/2019,70.9,40.2,53.2,36.7,,0,0,0,12.7,168.71,,14,44.5,73.08,Partially cloudy
"55.715559, -2.403535",04/20/2019,74.4,50.2,61.8,,,0,0,0,11.4,233.21,,21.7,42.9,54.81,Partially cloudy
"55.715559, -2.403535",04/21/2019,70.8,51.1,60.1,,,0,0,0,17.2,231.71,31.1,18.2,52.9,55.98,Partially cloudy
"55.715559, -2.403535",04/22/2019,67.2,41.3,54.8,42.2,,0,0,0,19.4,155.58,21.9,13.6,60.2,64.91,Partially cloudy
"55.715559, -2.403535",04/23/2019,56.6,44,50,38.5,,0,0,0,15,58.33,,9.9,61.3,83.1,Partially cloudy
"55.715559, -2.403535",04/24/2019,50.3,43.8,46.9,38.5,,0,0,0,17.2,50.42,31.1,3.7,97.9,93.78,Overcast
"55.715559, -2.403535",04/25/2019,55.5,42.9,48.9,42.7,,0.16,0,0,16.1,134.21,17.2,21.3,71.1,87.25,"Rain, Partially cloudy"
"55.715559, -2.403535",04/26/2019,58.2,40.2,48.3,35.6,,0.02,0,0,20.8,173.83,30,29.6,65.4,80.53,"Rain, Partially cloudy"
"55.715559, -2.403535",04/27/2019,53,41.3,47.3,37.8,,0.12,0,0,13.8,105.83,,18.9,54.6,80.51,"Rain, Partially cloudy"
"55.715559, -2.403535",04/28/2019,56.6,39.3,47.6,35.9,,0,0,0,13.8,156.17,,19.8,56.2,82.06,Partially cloudy
"55.715559, -2.403535",04/29/2019,58.3,35,45.7,34.1,,0.01,0,0,12.7,194.71,,11.3,68.4,87.73,"Rain, Partially cloudy"
"55.715559, -2.403535",04/30/2019,60.9,39.3,50.9,34.3,,0,0,0,9.2,181.13,,11.5,75.8,78.6,Overcast
"55.715559, -2.403535",05/01/2019,55.5,48.5,52.6,46.6,,0.01,0,0,10.3,250.46,,19.3,95,80.33,"Rain, Overcast"
"55.715559, -2.403535",05/02/2019,50.3,41.1,44.8,35.9,,0.12,0,0,15,176.21,21.9,23.5,74.3,84.71,"Rain, Partially cloudy"
"55.715559, -2.403535",05/03/2019,46.7,38.6,42.5,29.7,,0,0,0,16.1,289.63,31.2,29.9,79.6,69.16,Overcast
"55.715559, -2.403535",05/04/2019,48.5,35.7,42,28.4,,0,0,0,19.5,285.42,28.9,26.3,57.8,67.3,Partially cloudy
